,city,room_price,image_count,adult_occupancy,child_occupancy,property_id,num_amenities,zones,descr_len,deluxe,num_simhotel,wifi,ac,breakfast,service_value,acceptance_rate,response_label,Apartment,Homestay,Hotel,House,Lodge,Resort,Spa,Villa
517,Tiruchirappalli,834.0,0.0,1.0,2.0,28949.0,6.0,1.0,128.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
518,Varanasi,623.0,8.0,2.0,2.0,48854.0,2.0,0.0,126.0,1.0,15.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
519,Varanasi,584.0,0.0,2.0,2.0,33600.0,2.0,0.0,25.0,1.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
520,Rajahmundry,2667.0,17.0,1.0,2.0,10733.0,1.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
521,Varanasi,1666.0,18.0,1.0,2.0,66872.0,1.0,0.0,121.0,1.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
522,Kozhikode,10017.0,29.0,1.0,2.0,27899.0,2.0,1.0,102.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
523,Thrissur,1029.0,4.0,2.0,2.0,69216.0,5.0,1.0,100.0,1.0,3.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
524,Patna,3334.0,10.0,2.0,2.0,90534.0,2.0,2.0,282.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
525,Alappuzha,945.0,0.0,2.0,2.0,67310.0,2.0,1.0,115.0,1.0,2.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
526,Rajahmundry,1584.0,7.0,2.0,2.0,26761.0,5.0,1.0,125.0,1.0,7.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
527,Kozhikode,200.0,0.0,1.0,2.0,83426.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
528,Thrissur,1950.0,4.0,1.0,1.0,10140.0,9.0,1.0,137.0,0.0,4.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
529,Varanasi,623.0,9.0,1.0,1.0,80502.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
530,Kumarakom,909.0,2.0,2.0,2.0,56630.0,2.0,1.0,92.0,0.0,9.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
531,Varanasi,5472.0,6.0,1.0,2.0,69406.0,2.0,0.0,100.0,1.0,3.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
532,Guruvayur,3334.0,24.0,2.0,2.0,20145.0,7.0,1.0,123.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
533,Rajahmundry,1452.0,9.0,2.0,2.0,26053.0,1.0,1.0,102.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
534,Mararikulam,1267.0,59.0,2.0,2.0,118353.0,6.0,1.0,19.0,0.0,4.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
535,Kovvur,350.0,6.0,1.0,2.0,20513.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
536,Varanasi,2774.0,11.0,2.0,2.0,43408.0,2.0,0.0,135.0,1.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
537,khandala,36000.0,8.0,18.0,2.0,51206.0,1.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
538,Pipli,150.0,0.0,1.0,2.0,70802.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
539,Varanasi,914.0,14.0,2.0,1.0,13481.0,2.0,0.0,133.0,1.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
540,Varanasi,350.0,0.0,1.0,1.0,69934.0,5.0,0.0,105.0,0.0,14.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
541,Varanasi,889.0,28.0,2.0,2.0,33046.0,6.0,0.0,108.0,0.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
542,Varanasi,1000.0,14.0,2.0,2.0,14988.0,1.0,0.0,141.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
543,Kurukshetra,1889.0,10.0,2.0,2.0,28697.0,1.0,3.0,100.0,1.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
544,Kurukshetra,1250.0,5.0,2.0,2.0,28755.0,4.0,3.0,131.0,1.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
545,Varanasi,584.0,26.0,2.0,2.0,44470.0,4.0,0.0,80.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
546,Lalitpur,500.0,0.0,1.0,1.0,80684.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
547,Varanasi,623.0,18.0,1.0,1.0,33672.0,5.0,0.0,93.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
548,Varanasi,667.0,14.0,2.0,2.0,48938.0,1.0,0.0,133.0,0.0,16.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
549,Kozhikode,2083.0,4.0,1.0,2.0,21431.0,6.0,1.0,174.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
550,Varanasi,473.0,14.0,2.0,2.0,47506.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
551,Kozhikode,1270.0,4.0,1.0,1.0,16330.0,2.0,1.0,92.0,0.0,3.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
552,Lalitpur,1500.0,0.0,2.0,2.0,60494.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
553,Varanasi,534.0,10.0,2.0,2.0,47542.0,2.0,0.0,119.0,0.0,13.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
554,Varanasi,712.0,0.0,2.0,2.0,48536.0,4.0,0.0,107.0,0.0,14.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
555,Nawalgarh,8043.0,4.0,2.0,2.0,14116.0,5.0,3.0,169.0,1.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
556,Tiruchirappalli,1575.0,16.0,1.0,1.0,28149.0,2.0,1.0,78.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
557,Tiruchirappalli,1854.0,10.0,2.0,2.0,55556.0,2.0,1.0,120.0,0.0,12.0,0.0,1.0,0.0,0.0,75.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
558,Rajahmundry,724.0,15.0,2.0,2.0,26787.0,2.0,1.0,111.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
559,Varanasi,423.0,0.0,2.0,2.0,48908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
560,Varanasi,712.0,13.0,2.0,2.0,47580.0,2.0,0.0,134.0,0.0,14.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
561,Thrissur,1482.0,16.0,1.0,1.0,21379.0,2.0,1.0,156.0,0.0,7.0,1.0,1.0,0.0,0.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
562,Kozhikode,1850.0,6.0,1.0,2.0,24855.0,2.0,1.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
563,Patna,2568.0,6.0,1.0,2.0,32318.0,2.0,2.0,106.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
564,Kozhikode,3000.0,8.0,1.0,2.0,504.0,1.0,1.0,101.0,0.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
565,Thrissur,2020.0,5.0,2.0,2.0,42692.0,7.0,1.0,128.0,0.0,8.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
566,Kozhikode,1856.0,4.0,2.0,2.0,16336.0,2.0,1.0,97.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
567,Varanasi,473.0,1.0,2.0,1.0,105454.0,4.0,0.0,127.0,0.0,2.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
568,Latur,867.0,5.0,2.0,2.0,21617.0,3.0,1.0,28.0,0.0,8.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
569,Shekhawati,1067.0,10.0,2.0,2.0,438.0,7.0,3.0,99.0,0.0,3.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
570,Thrissur,2313.0,8.0,1.0,2.0,19319.0,9.0,1.0,135.0,1.0,5.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
571,Lalitpur,550.0,0.0,2.0,2.0,64780.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
572,Kurukshetra,1775.0,6.0,2.0,2.0,18288.0,6.0,3.0,120.0,1.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
573,Nawalgarh,3112.0,7.0,1.0,2.0,22641.0,6.0,3.0,145.0,0.0,4.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
574,Thrissur,1285.0,4.0,1.0,2.0,75748.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
575,Patna,1889.0,5.0,2.0,1.0,109658.0,4.0,2.0,13.0,1.0,8.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
576,Patna,1042.0,10.0,1.0,2.0,90536.0,3.0,2.0,133.0,1.0,10.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
577,Varanasi,2037.0,0.0,1.0,1.0,33258.0,5.0,0.0,116.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
578,Alappuzha,1994.0,0.0,1.0,1.0,20887.0,4.0,1.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
579,Patna,1512.0,16.0,2.0,1.0,116032.0,8.0,2.0,7.0,0.0,6.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
580,Varanasi,3306.0,7.0,2.0,2.0,75186.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Surendranagar,389.0,0.0,1.0,1.0,78066.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
582,Patna,1899.0,20.0,1.0,2.0,43154.0,1.0,2.0,117.0,0.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
583,Thrissur,2365.0,9.0,1.0,2.0,57688.0,3.0,1.0,130.0,1.0,3.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
584,Patna,1889.0,19.0,2.0,1.0,116540.0,4.0,2.0,9.0,0.0,12.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Kozhikode,2778.0,6.0,2.0,2.0,12851.0,2.0,1.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
586,Patna,6934.0,13.0,2.0,2.0,26225.0,2.0,2.0,139.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
587,Rajahmundry,800.0,15.0,2.0,2.0,15666.0,2.0,1.0,88.0,0.0,7.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
588,Alappuzha,9445.0,0.0,0.0,2.0,59634.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
589,Rajahmundry,600.0,13.0,2.0,2.0,15664.0,2.0,1.0,78.0,0.0,3.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
590,Patna,2078.0,39.0,1.0,2.0,32036.0,2.0,2.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
591,Imphal,1560.0,6.0,1.0,1.0,73552.0,2.0,2.0,118.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
592,Lalitpur,1500.0,0.0,2.0,2.0,68602.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
593,Kurukshetra,1000.0,0.0,2.0,2.0,72326.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,Varanasi,288.0,0.0,1.0,2.0,48836.0,1.0,0.0,122.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
595,Varanasi,578.0,3.0,2.0,2.0,90740.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
596,Lohardaga,445.0,3.0,1.0,1.0,68246.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
597,Kurnool,889.0,4.0,2.0,2.0,57236.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
598,Varanasi,473.0,45.0,1.0,0.0,108950.0,6.0,0.0,3.0,0.0,16.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
599,Lakhimpur,2070.0,6.0,2.0,2.0,79338.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
600,Imphal,3000.0,0.0,1.0,2.0,95546.0,1.0,2.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
601,Pathanamthitta,334.0,0.0,1.0,1.0,63244.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
602,Varanasi,334.0,2.0,1.0,1.0,90694.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
603,Nawalgarh,567.0,0.0,2.0,2.0,79592.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
604,Kozhikode,3889.0,5.0,2.0,2.0,54376.0,2.0,1.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
605,Varanasi,1734.0,11.0,2.0,2.0,90688.0,2.0,0.0,24.0,0.0,11.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
606,Varanasi,889.0,4.0,2.0,0.0,112356.0,5.0,0.0,5.0,0.0,12.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
607,Tiruchirappalli,1794.0,17.0,1.0,2.0,31739.0,2.0,1.0,131.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
608,Varanasi,3124.0,15.0,1.0,2.0,1363.0,2.0,0.0,137.0,1.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
609,Kozhikode,1472.0,5.0,1.0,1.0,35578.0,2.0,1.0,81.0,0.0,5.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
610,Varanasi,662.0,32.0,2.0,1.0,106020.0,4.0,0.0,3.0,0.0,17.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
611,Varanasi,1875.0,36.0,1.0,1.0,33468.0,4.0,0.0,84.0,0.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
612,Lonavala,2667.0,0.0,2.0,2.0,60066.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
613,Malappuram,740.0,1.0,2.0,2.0,55274.0,7.0,1.0,127.0,0.0,4.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
614,Latur,1793.0,0.0,1.0,2.0,30655.0,6.0,1.0,132.0,1.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
615,Patna,1417.0,39.0,2.0,1.0,106982.0,5.0,2.0,7.0,1.0,9.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
616,Lakhimpur,567.0,0.0,2.0,2.0,33832.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
617,Tiruchirappalli,1687.0,34.0,1.0,1.0,29863.0,2.0,1.0,114.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
618,Patna,1087.0,54.0,1.0,2.0,32226.0,2.0,2.0,91.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
619,Kurnool,1267.0,0.0,2.0,2.0,15650.0,7.0,1.0,85.0,0.0,5.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
620,Lakhimpur,772.0,0.0,2.0,2.0,37014.0,4.0,0.0,107.0,0.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
621,Patna,3399.0,12.0,1.0,2.0,95712.0,0.0,2.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
622,Kurnool,845.0,0.0,1.0,1.0,63512.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
623,Kozhikode,1539.0,0.0,1.0,1.0,58394.0,5.0,1.0,131.0,0.0,5.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
624,Kurukshetra,1540.0,9.0,2.0,2.0,28725.0,4.0,3.0,89.0,1.0,6.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
625,Lonavala,3828.0,11.0,0.0,2.0,882.0,10.0,1.0,114.0,1.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
626,Lakhimpur,1250.0,0.0,2.0,2.0,79906.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
627,Palakkad,2267.0,9.0,2.0,2.0,21141.0,4.0,1.0,91.0,1.0,8.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
628,Varanasi,267.0,0.0,1.0,1.0,47484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
629,Varanasi,534.0,16.0,2.0,2.0,70734.0,2.0,0.0,119.0,0.0,13.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
630,Varanasi,389.0,1.0,1.0,1.0,47374.0,4.0,0.0,92.0,0.0,13.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
631,Imphal,2106.0,0.0,1.0,2.0,77196.0,2.0,2.0,153.0,0.0,3.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
632,Varanasi,1667.0,6.0,2.0,2.0,98478.0,1.0,0.0,62.0,0.0,5.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
633,Latur,600.0,0.0,2.0,2.0,52914.0,5.0,1.0,78.0,0.0,7.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
634,Jhunjhunun,2312.0,13.0,2.0,2.0,72926.0,9.0,3.0,106.0,0.0,6.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
635,Kurnool,300.0,0.0,1.0,1.0,28239.0,4.0,1.0,93.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
636,Kozhikode,1180.0,6.0,1.0,1.0,58850.0,1.0,1.0,303.0,0.0,9.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
637,Lakhimpur,693.0,0.0,2.0,2.0,33820.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
638,Yamunanagar,2657.0,5.0,1.0,2.0,55554.0,3.0,3.0,90.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
639,Thrissur,1467.0,5.0,1.0,1.0,36864.0,5.0,1.0,117.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
640,Patna,976.0,41.0,1.0,1.0,74724.0,3.0,2.0,134.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
641,Lalitpur,389.0,0.0,2.0,2.0,37418.0,1.0,0.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
642,Varanasi,723.0,19.0,1.0,1.0,16530.0,2.0,0.0,101.0,0.0,13.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
643,Matheran,4807.0,2.0,2.0,2.0,27215.0,2.0,1.0,78.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
644,Varanasi,1667.0,43.0,1.0,2.0,33678.0,5.0,0.0,113.0,1.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
645,Thrissur,1367.0,16.0,2.0,2.0,37720.0,5.0,1.0,110.0,0.0,9.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
646,Khopoli,6500.0,2.0,2.0,2.0,16702.0,2.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
